data_extracao;linha;sentido;numero_sequencia;tipo;nome;endereco_logradouro
2020-08-02 01:58:38.796502;3952 ;BAIRROTERMINAL;35;PONTODEREFERENCIA;RETORNO ESQ OSCAR PRATES TORMA               ;
2020-08-02 01:58:38.796502;7312 ;BAIRROCENTROBAIRRO;850;LOGRADOURO;;AV GAMAL ABDEL NASSER
2020-08-02 01:58:38.796502;B25  ;BAIRROCENTROBAIRRO;100;LOGRADOURO;;R DOS MAIAS
2020-08-02 01:58:38.796502;7312 ;BAIRROCENTROBAIRRO;250;LOGRADOURO;;R DOS MAIAS
2020-08-02 01:58:38.796502;727  ;CENTROBAIRRO;950;LOGRADOURO;;R OVIDIO CHAVES
2020-08-02 01:58:38.796502;821  ;CENTROBAIRRO;116;LOGRADOURO;;R SANTA ROSA DE LIMA
2020-08-02 01:58:38.796502;D70  ;BAIRROCENTRO;50;LOGRADOURO;;R DIDIA JARDIM PINTO
2020-08-02 01:58:38.796502;D70  ;BAIRROCENTRO;150;LOGRADOURO;;AV DONARIO BRAGA
2020-08-02 01:58:38.796502;821  ;BAIRROCENTRO;75;LOGRADOURO;;R JOAO PARIS
2020-08-02 01:58:38.796502;7621 ;CENTROBAIRRO;100;LOGRADOURO;;AV PERNAMBUCO
2020-08-02 01:58:38.796502;627  ;BAIRROCENTRO;850;LOGRADOURO;;AV BENJAMIN CONSTANT
2020-08-02 01:58:38.796502;M21  ;BAIRROCENTRO;1050;LOGRADOURO;;R CAIRU
2020-08-02 01:58:38.796502;6625 ;CENTROBAIRRO;600;LOGRADOURO;;AV PRESIDENTE FRANKLIN ROOSEVELT
2020-08-02 01:58:38.796502;M21  ;BAIRROCENTRO;850;LOGRADOURO;;AV BRASILIANO INDIO DE MORAES
2020-08-02 01:58:38.796502;E30  ;CENTROBAIRRO;450;LOGRADOURO;;AV BRASILIANO INDIO DE MORAES
2020-08-02 01:58:38.796502;6625 ;CENTROBAIRRO;800;LOGRADOURO;;AV BRASILIANO INDIO DE MORAES
2020-08-02 01:58:38.796502;715  ;CENTROBAIRRO;100;LOGRADOURO;;R VICENTE FERREIRA GOMES
2020-08-02 01:58:38.796502;613  ;BAIRROCENTRO;20;LOGRADOURO;;AV FARIA LOBATO
2020-08-02 01:58:38.796502;665  ;BAIRROCENTRO;20;LOGRADOURO;;AV NILO RUSCHEL
2020-08-02 01:58:38.796502;665  ;CENTROBAIRRO;240;LOGRADOURO;;AV MARIO MENEGHETTI
2020-08-02 01:58:38.796502;6611 ;BAIRROCENTRO;20;LOGRADOURO;;R WOLFRAM METZLER
2020-08-02 01:58:38.796502;4958 ;BAIRROTERMINAL;200;LOGRADOURO;;R DEZIDERIO SEVERINO
2020-08-02 01:58:38.796502;661  ;BAIRROCENTRO;30;LOGRADOURO;;AV JUSCELINO KUBITSCHEK DE OLIVEIRA
2020-08-02 01:58:38.796502;6651 ;BAIRROCENTRO;1400;LOGRADOURO;;PCA RUI BARBOSA
2020-08-02 01:58:38.796502;A53  ;TERMINALBAIRROTERMINAL;250;LOGRADOURO;;R DR OTAVIO SANTOS
2020-08-02 01:58:38.796502;6629 ;BAIRROCENTRO;150;LOGRADOURO;;AV ADELINO FERREIRA JARDIM
2020-08-02 01:58:38.796502;6624 ;CENTROBAIRRO;900;LOGRADOURO;;AV ADELINO FERREIRA JARDIM
2020-08-02 01:58:38.796502;B51  ;BAIRROCENTROBAIRRO;365;LOGRADOURO;;R WOLFRAM METZLER
2020-08-02 01:58:38.796502;495  ;CENTROBAIRRO;600;LOGRADOURO;;R AMADEU F DE OLIVEIRA FREITAS
2020-08-02 01:58:38.796502;C21;CENTROBAIRROCENTRO;750;LOGRADOURO;;R MARIANTE
2020-08-02 01:58:38.796502;T89  ;NORTELESTE;450;LOGRADOURO;;R MARIANTE
2020-08-02 01:58:38.796502;T8   ;LESTENORTE;300;LOGRADOURO;;R MARIANTE
2020-08-02 01:58:38.796502;B091;TERMINALBAIRROTERMINAL;2945;LOGRADOURO;;AV POLAR
2020-08-02 01:58:38.796502;B091;BAIRROCENTROBAIRRO;2950;LOGRADOURO;;R MONTE FLOR
2020-08-02 01:58:38.796502;B091;BAIRROCENTROBAIRRO;1500;LOGRADOURO;;R CONSELHEIRO D'AVILA
2020-08-02 01:58:38.796502;B091;BAIRROCENTROBAIRRO;2850;LOGRADOURO;;R IRENE CAPPONI SANTIAGO
2020-08-02 01:58:38.796502;T29  ;SULNORTE;1070;LOGRADOURO;;AV BENJAMIN CONSTANT
2020-08-02 01:58:38.796502;66139;BAIRROCENTRO;1100;LOGRADOURO;;AV BENJAMIN CONSTANT
2020-08-02 01:58:38.796502;703  ;CENTROBAIRRO;80;LOGRADOURO;;AV PRESIDENTE FRANKLIN ROOSEVELT
2020-08-02 01:58:38.796502;T29  ;NORTESUL;200;LOGRADOURO;;AV PRESIDENTE FRANKLIN ROOSEVELT
2020-08-02 01:58:38.796502;703  ;CENTROBAIRRO;60;LOGRADOURO;;R CONDE DE PORTO ALEGRE
2020-08-02 01:58:38.796502;T29  ;SULNORTE;1350;LOGRADOURO;;AV FARRAPOS
2020-08-02 01:58:38.796502;1493;CENTROBAIRRO;99999;TERMINAL/PARADA;TERM.DIARIO DE NOTICIAS/BARRA SHOPPING;AV DIARIO DE NOTICIAS
2020-08-02 01:58:38.796502;TR31;CENTROBAIRRO;1;TERMINAL/PARADA;TERM. AV. BORGES DE MEDEIROS;
2020-08-02 01:58:38.796502;T4   ;SULNORTE;1050;LOGRADOURO;;R FERNANDO CORTEZ
2020-08-02 01:58:38.796502;A954;TERMINALBAIRROTERMINAL;300;PONTODEREFERENCIA;ESTR DA PEDREIRA II;
2020-08-02 01:58:38.796502;T11  ;SULNORTE;700;LOGRADOURO;;AV DR NILO PECANHA
2020-08-02 01:58:38.796502;T11  ;SULNORTE;601;LOGRADOURO;;AV JOAO WALLIG
2020-08-02 01:58:38.796502;438  ;CENTROBAIRRO;120;LOGRADOURO;;AV CEL LUCAS DE OLIVEIRA
2020-08-02 01:58:38.796502;E95  ;CENTROBAIRRO;100;LOGRADOURO;;R VOLUNTARIOS DA PATRIA
2020-08-02 01:58:38.796502;LTR8 ;CENTROBAIRRO;200;LOGRADOURO;;R VOLUNTARIOS DA PATRIA
2020-08-02 01:58:38.796502;D18  ;BAIRROCENTRO;850;LOGRADOURO;;PCA RUI BARBOSA
2020-08-02 01:58:38.796502;614  ;BAIRROCENTRO;150;LOGRADOURO;;PCA RUI BARBOSA
2020-08-02 01:58:38.796502;7051 ;CENTROBAIRROCENTRO;1100;LOGRADOURO;;PCA RUI BARBOSA
2020-08-02 01:58:38.796502;T9   ;NORTELESTE;150;LOGRADOURO;;R MOSTARDEIRO
2020-08-02 01:58:38.796502;6619 ;CENTROBAIRRO;950;LOGRADOURO;;BC DA FUMAÇA
2020-08-02 01:58:38.796502;661  ;CENTROBAIRRO;210;LOGRADOURO;;BC DA FUMAÇA
2020-08-02 01:58:38.796502;6619 ;BAIRROCENTRO;100;LOGRADOURO;;AV MARTIM FELIX BERTA
2020-08-02 01:58:38.796502;4733 ;BAIRROCENTRO;900;LOGRADOURO;;R NAZARETH
2020-08-02 01:58:38.796502;4733 ;BAIRROCENTRO;950;LOGRADOURO;;R SAO BENEDITO
2020-08-02 01:58:38.796502;4733 ;CENTROBAIRRO;700;LOGRADOURO;;R SAO BENEDITO
2020-08-02 01:58:38.796502;473  ;BAIRROCENTRO;1100;LOGRADOURO;;R PROF ABILIO AZAMBUJA
2020-08-02 01:58:38.796502;473  ;BAIRROCENTRO;50;LOGRADOURO;;R THOMAZ FRANCISCO DE JESUS
2020-08-02 01:58:38.796502;473  ;CENTROBAIRRO;1400;LOGRADOURO;;R SARGENTO MANOEL ARRUDA
2020-08-02 01:58:38.796502;473  ;BAIRROCENTRO;1200;LOGRADOURO;;R ANERON CORREA DE OLIVEIRA
2020-08-02 01:58:38.796502;4733 ;BAIRROCENTRO;1300;LOGRADOURO;;R PALESTINA
2020-08-02 01:58:38.796502;4733 ;CENTROBAIRRO;500;LOGRADOURO;;R ENG ANTONIO CARLOS TIBIRICA
2020-08-02 01:58:38.796502;E56  ;BAIRROCENTRO;50;LOGRADOURO;;AV MANOEL ELIAS
2020-08-02 01:58:38.796502;703  ;BAIRROCENTRO;150;LOGRADOURO;;PCA RUI BARBOSA
2020-08-02 01:58:38.796502;M52  ;BAIRROCENTRO;150;LOGRADOURO;;AV ASSIS BRASIL
2020-08-02 01:58:38.796502;TR60 ;CENTROBAIRRO;350;LOGRADOURO;;AV ASSIS BRASIL
2020-08-02 01:58:38.796502;T29  ;SULNORTE;1050;LOGRADOURO;;AV ASSIS BRASIL
2020-08-02 01:58:38.796502;831  ;CENTROBAIRRO;40;LOGRADOURO;;AV ASSIS BRASIL
2020-08-02 01:58:38.796502;6101;BAIRROCENTRO;1000;LOGRADOURO;;AV ASSIS BRASIL
2020-08-02 01:58:38.796502;6101;CENTROBAIRRO;600;LOGRADOURO;;AV ASSIS BRASIL
2020-08-02 01:58:38.796502;7561 ;CENTROBAIRRO;300;LOGRADOURO;;AV BALTAZAR DE OLIVEIRA GARCIA
2020-08-02 01:58:38.796502;6372;CENTROBAIRRO;1200;LOGRADOURO;;AV GRECIA
2020-08-02 01:58:38.796502;66139;BAIRROCENTRO;1250;LOGRADOURO;;AV SERTORIO
2020-08-02 01:58:38.796502;EC04 ;NORTESUL;450;LOGRADOURO;;AV SERTORIO
2020-08-02 01:58:38.796502;EC01 ;BAIRROCENTRO;50;PONTODEREFERENCIA;VDT ACORIANOS-ACESSO LESTE 1                 ;
2020-08-02 01:58:38.796502;3951 ;CENTROBAIRRO;900;PONTODEREFERENCIA;R DIOGENES SOBROSA DE SOUZA                  ;
2020-08-02 01:58:38.796502;A941 ;BAIRROTERMINAL;100;PONTODEREFERENCIA;R SERGIO DE ALMEIDA BRANDAO                  ;
2020-08-02 01:58:38.796502;856  ;BAIRROCENTRO;600;PONTODEREFERENCIA;TERM.TRIANGULO - PLATAFORMA CENTRAL          ;
2020-08-02 01:58:38.796502;T2A1 ;NORTESUL;625;LOGRADOURO;;R DOM PEDRO II
2020-08-02 01:58:38.796502;436  ;CENTROBAIRRO;106;LOGRADOURO;;R EUCLYDES MOURA
2020-08-02 01:58:38.796502;R32  ;BAIRROCENTRO;1350;LOGRADOURO;;R CASSIANO NASCIMENTO
2020-08-02 01:58:38.796502;3478 ;TERMINALBAIRRO;300;LOGRADOURO;;TRAV CEL REGO
2020-08-02 01:58:38.796502;A97  ;BAIRROTERMINAL;100;LOGRADOURO;;R CACIMBAS
2020-08-02 01:58:38.796502;7151;CENTROBAIRRO;100;LOGRADOURO;;R CEL VICENTE
2020-08-02 01:58:38.796502;T61  ;SULNORTE;1300;LOGRADOURO;;AV ADELINO FERREIRA JARDIM
2020-08-02 01:58:38.796502;659  ;BAIRROCENTRO;88;LOGRADOURO;;TRAV CHATEAUBRIAND
2020-08-02 01:58:38.796502;4951 ;CENTROBAIRRO;800;LOGRADOURO;;R PADRE MAXIMO COGHETTO
2020-08-02 01:58:38.796502;4951 ;CENTROBAIRRO;1050;LOGRADOURO;;AV CASCAIS
2020-08-02 01:58:38.796502;429  ;CENTROBAIRRO;3070;LOGRADOURO;;AV CASCAIS
2020-08-02 01:58:38.796502;T6   ;NORTESUL;140;LOGRADOURO;;R MARIANTE
2020-08-02 01:58:38.796502;E36  ;CENTROBAIRROCENTRO;800;LOGRADOURO;;R MARIANTE
2020-08-02 01:58:38.796502;608  ;BAIRROCENTRO;130;LOGRADOURO;;AV INDEPENDENCIA
2020-08-02 01:58:38.796502;B092;TERMINALBAIRROTERMINAL;2050;LOGRADOURO;;AV DR JOAO SIMPLICIO A DE CARVALHO
2020-08-02 01:58:38.796502;637  ;BAIRROCENTRO;350;LOGRADOURO;;R CEL JOAO CORREA
2020-08-02 01:58:38.796502;B09  ;BAIRROCENTROBAIRRO;800;LOGRADOURO;;R SAPE
2020-08-02 01:58:38.796502;6712 ;CENTROBAIRRO;1300;LOGRADOURO;;R SAO BENEDITO
2020-08-02 01:58:38.796502;T2A  ;NORTESUL;770;LOGRADOURO;;AV CACAPAVA
2020-08-02 01:58:38.796502;6712 ;BAIRROCENTRO;100;LOGRADOURO;;R DR AFFONSO SANMARTIN
2020-08-02 01:58:38.796502;671  ;BAIRROCENTRO;10;LOGRADOURO;;R GRACILIANO RAMOS
2020-08-02 01:58:38.796502;497  ;TERMINALBAIRRO;600;LOGRADOURO;;BC DA FUMAÇA
2020-08-02 01:58:38.796502;7611 ;CENTROBAIRRO;180;LOGRADOURO;;AV MARTIM FELIX BERTA
2020-08-02 01:58:38.796502;E13  ;TERMINALBAIRRO;1400;LOGRADOURO;;AV ADELINO FERREIRA JARDIM
2020-08-02 01:58:38.796502;4948;TERMINALBAIRRO;200;LOGRADOURO;;R SEIS DE NOVEMBRO
2020-08-02 01:58:38.796502;A74  ;BAIRROTERMINAL;170;LOGRADOURO;;ESTR EXTREMA
2020-08-02 01:58:38.796502;A69  ;BAIRROTERMINAL;20;LOGRADOURO;;ESTR EXTREMA
2020-08-02 01:58:38.796502;A74  ;TERMINALBAIRRO;200;LOGRADOURO;;R ANTONIO BARATA
2020-08-02 01:58:38.796502;B259 ;BAIRROCENTROBAIRRO;2150;LOGRADOURO;;BC DO PAULINO
2020-08-02 01:58:38.796502;652  ;CENTROBAIRRO;250;LOGRADOURO;;AV BRASILIA
2020-08-02 01:58:38.796502;M98  ;CENTROBAIRRO;550;PONTODEREFERENCIA;AV. E - JARDIM OUTEIRAL/VIAMAO               ;
2020-08-02 01:58:38.796502;1112 ;CENTROBAIRRO;750;PONTODEREFERENCIA;R DR ANTONIO MAZZAFERRO NETO                 ;
2020-08-02 01:58:38.796502;A74  ;TERMINALBAIRRO;300;PONTODEREFERENCIA;RETORNO EST EXTREMA/LUIS CORREA DA SILVA     ;
2020-08-02 01:58:38.796502;862  ;CENTROBAIRRO;65;PONTODEREFERENCIA;TERM.TRIÂNGULO - PLATAFORMA LATERAL          ;
2020-08-02 01:58:38.796502;D70  ;BAIRROCENTRO;500;LOGRADOURO;;AV BERNARDINO SILVEIRA DE AMORIM
2020-08-02 01:58:38.796502;7312 ;BAIRROCENTROBAIRRO;150;LOGRADOURO;;R TARCILA MORAES DUTRA
2020-08-02 01:58:38.796502;821  ;BAIRROCENTRO;72;LOGRADOURO;;AV BERNARDINO SILVEIRA PASTORIZA
2020-08-02 01:58:38.796502;727  ;BAIRROCENTRO;150;LOGRADOURO;;AV BERNARDINO SILVEIRA PASTORIZA
2020-08-02 01:58:38.796502;D70  ;BAIRROCENTRO;250;LOGRADOURO;;AV BERNARDINO SILVEIRA PASTORIZA
2020-08-02 01:58:38.796502;B25  ;BAIRROCENTROBAIRRO;200;LOGRADOURO;;R JOAO PARIS
2020-08-02 01:58:38.796502;D70  ;BAIRROCENTRO;350;LOGRADOURO;;R PERO LOBO PINHEIRO
2020-08-02 01:58:38.796502;GT12;SULNORTE;1250;LOGRADOURO;;R CAIRU
2020-08-02 01:58:38.796502;TR62 ;BAIRROCENTRO;450;LOGRADOURO;;R CAIRU
2020-08-02 01:58:38.796502;F05  ;BAIRROCENTRO;150;LOGRADOURO;;R CAIRU
2020-08-02 01:58:38.796502;B024;BAIRROCENTROBAIRRO;1250;LOGRADOURO;;AV FARRAPOS
2020-08-02 01:58:38.796502;627  ;CENTROBAIRRO;50;LOGRADOURO;;AV FARRAPOS
2020-08-02 01:58:38.796502;T13;LESTENORTE;700;LOGRADOURO;;AV CRISTOVAO COLOMBO
2020-08-02 01:58:38.796502;715  ;BAIRROCENTRO;10;LOGRADOURO;;AV ALCIDES MAIA
2020-08-02 01:58:38.796502;7612 ;CENTROBAIRRO;800;LOGRADOURO;;AV MARTIM FELIX BERTA
2020-08-02 01:58:38.796502;665  ;CENTROBAIRRO;30;LOGRADOURO;;R CEL VICENTE
2020-08-02 01:58:38.796502;6279 ;CENTROBAIRRO;150;LOGRADOURO;;R CEL VICENTE
2020-08-02 01:58:38.796502;6651 ;CENTROBAIRRO;240;LOGRADOURO;;AV MARIO MENEGHETTI
2020-08-02 01:58:38.796502;4958 ;BAIRROTERMINAL;400;LOGRADOURO;;R PADRE MAXIMO COGHETTO
2020-08-02 01:58:38.796502;B511 ;BAIRROCENTROBAIRRO;3700;LOGRADOURO;;AV JUSCELINO KUBITSCHEK DE OLIVEIRA
2020-08-02 01:58:38.796502;665  ;BAIRROCENTRO;130;LOGRADOURO;;PCA RUI BARBOSA
2020-08-02 01:58:38.796502;650  ;CENTROBAIRROCENTRO;820;LOGRADOURO;;R DR OTAVIO SANTOS
2020-08-02 01:58:38.796502;B55  ;BAIRROCENTROBAIRRO;150;LOGRADOURO;;R SEIS DE NOVEMBRO
2020-08-02 01:58:38.796502;495  ;CENTROBAIRRO;754;LOGRADOURO;;R DEZIDERIO SEVERINO
2020-08-02 01:58:38.796502;6331 ;BAIRROTERMINAL;750;LOGRADOURO;;AV JUSCELINO KUBITSCHEK DE OLIVEIRA
2020-08-02 01:58:38.796502;495  ;CENTROBAIRRO;756;LOGRADOURO;;AV CASCAIS
2020-08-02 01:58:38.796502;6331 ;BAIRROTERMINAL;450;LOGRADOURO;;R POA-CIDADE JOIA
2020-08-02 01:58:38.796502;T8   ;NORTELESTE;350;LOGRADOURO;;R MARIANTE
2020-08-02 01:58:38.796502;T89  ;LESTENORTE;350;LOGRADOURO;;R MARIANTE
2020-08-02 01:58:38.796502;E34  ;CENTROBAIRROCENTRO;800;LOGRADOURO;;R MARIANTE
2020-08-02 01:58:38.796502;4733 ;BAIRROCENTRO;150;LOGRADOURO;;R SARGENTO MANOEL ARRUDA
2020-08-02 01:58:38.796502;4733 ;BAIRROCENTRO;350;LOGRADOURO;;R DR MURTINHO
2020-08-02 01:58:38.796502;473  ;CENTROBAIRRO;750;LOGRADOURO;;R PROF PEDRO SANTA HELENA
2020-08-02 01:58:38.796502;473  ;BAIRROCENTRO;1000;LOGRADOURO;;R DR AFFONSO SANMARTIN
2020-08-02 01:58:38.796502;4733 ;BAIRROCENTRO;1200;LOGRADOURO;;R ANERON CORREA DE OLIVEIRA
2020-08-02 01:58:38.796502;473  ;BAIRROCENTRO;1400;LOGRADOURO;;R ENG ANTONIO CARLOS TIBIRICA
2020-08-02 01:58:38.796502;E56  ;CENTROBAIRRO;650;LOGRADOURO;;AV MANOEL ELIAS
2020-08-02 01:58:38.796502;6372;CENTROBAIRRO;150;LOGRADOURO;;R PINTO BANDEIRA
2020-08-02 01:58:38.796502;690  ;CENTROBAIRRO;30;LOGRADOURO;;PCA RUI BARBOSA
2020-08-02 01:58:38.796502;6372;BAIRROCENTRO;1750;LOGRADOURO;;R PROF ANNES DIAS
2020-08-02 01:58:38.796502;T29  ;NORTESUL;450;LOGRADOURO;;AV ASSIS BRASIL
2020-08-02 01:58:38.796502;66139;CENTROBAIRRO;550;LOGRADOURO;;AV ASSIS BRASIL
2020-08-02 01:58:38.796502;LCA1;BAIRROTERMINAL;550;LOGRADOURO;;AV ASSIS BRASIL
2020-08-02 01:58:38.796502;LCA1;TERMINALBAIRRO;400;LOGRADOURO;;AV ASSIS BRASIL
2020-08-02 01:58:38.796502;6101;CENTROBAIRRO;1150;LOGRADOURO;;R JOAQUIM SILVEIRA
2020-08-02 01:58:38.796502;66139;BAIRROCENTRO;850;LOGRADOURO;;AV BALTAZAR DE OLIVEIRA GARCIA
2020-08-02 01:58:38.796502;6204 ;TERMINALBAIRRO;250;LOGRADOURO;;R ANTONIO JOAQUIM MESQUITA
2020-08-02 01:58:38.796502;B091;TERMINALBAIRROTERMINAL;2910;LOGRADOURO;;R PEDRO LESSA
2020-08-02 01:58:38.796502;B091;TERMINALBAIRROTERMINAL;1410;LOGRADOURO;;R DIAMANTINA
2020-08-02 01:58:38.796502;A981 ;TERMINALBAIRRO;50;PONTODEREFERENCIA;AV. E - JARDIM OUTEIRAL/VIAMAO               ;
2020-08-02 01:58:38.796502;3951 ;BAIRROCENTRO;350;PONTODEREFERENCIA;RETORNO NA ESQ. R. OSCAR PRATES TORNA        ;
2020-08-02 01:58:38.796502;R62  ;CENTROBAIRRO;120;PONTODEREFERENCIA;VDT JULIO DE CASTILHOS                       ;
2020-08-02 01:58:38.796502;A941 ;TERMINALBAIRRO;150;PONTODEREFERENCIA;EST. PAPA JOAO PAULO II                      ;
2020-08-02 01:58:38.796502;A874 ;TERMINALBAIRRO;450;PONTODEREFERENCIA;R DR ANTONIO MAZZAFERRO NETO                 ;
2020-08-02 01:58:38.796502;R62  ;BAIRROCENTRO;800;PONTODEREFERENCIA;ACESSO UM AV. C. BRANCO/VOLUNTARIOS          ;
2020-08-02 01:58:38.796502;3951 ;CENTROBAIRRO;850;PONTODEREFERENCIA;R SERGIO DE ALMEIDA BRANDAO                  ;
2020-08-02 01:58:38.796502;B093;BAIRROTERMINAL;1;TERMINAL/PARADA;TERMINAL JAIME VIGNOLI (MACRO);
2020-08-02 01:58:38.796502;4932 ;BAIRROCENTRO;270;LOGRADOURO;;R NEY DA GAMA AHRENDS
2020-08-02 01:58:38.796502;M76  ;CENTROBAIRROCENTRO;50;LOGRADOURO;;PCA PEREIRA PAROBE
2020-08-02 01:58:38.796502;4931 ;BAIRROCENTRO;120;LOGRADOURO;;PCA PEREIRA PAROBE
2020-08-02 01:58:38.796502;631  ;CENTROBAIRRO;10;LOGRADOURO;;PCA PEREIRA PAROBE
2020-08-02 01:58:38.796502;T2A2 ;NORTESUL;730;LOGRADOURO;;AV CARLOS GOMES
2020-08-02 01:58:38.796502;T11  ;NORTESUL;550;LOGRADOURO;;AV AUGUSTO MEYER
2020-08-02 01:58:38.796502;T2A2 ;SULNORTE;1200;LOGRADOURO;;AV AUGUSTO MEYER
2020-08-02 01:58:38.796502;R32  ;BAIRROCENTRO;1250;LOGRADOURO;;R CAPITAO MONTANHA
2020-08-02 01:58:38.796502;3941 ;CENTROBAIRRO;650;LOGRADOURO;;BC DO DAVID
2020-08-02 01:58:38.796502;3941 ;BAIRROCENTRO;250;LOGRADOURO;;BC DO DAVID
2020-08-02 01:58:38.796502;3941 ;CENTROBAIRRO;600;LOGRADOURO;;ESTR DA PEDREIRA I
2020-08-02 01:58:38.796502;R32  ;CENTROBAIRRO;1200;LOGRADOURO;;R SAO MARCOS-LOMBA DO PINHEIRO
2020-08-02 01:58:38.796502;A97  ;BAIRROTERMINAL;200;LOGRADOURO;;R GERVAZIO BRAGA PINHEIRO
2020-08-02 01:58:38.796502;4933 ;CENTROBAIRROCENTRO;650;LOGRADOURO;;AV GERMANO SCHMARCZEK
2020-08-02 01:58:38.796502;4944;BAIRROCENTRO;50;LOGRADOURO;;AV ADELINO FERREIRA JARDIM
2020-08-02 01:58:38.796502;4944;CENTROBAIRRO;1450;LOGRADOURO;;AV ADELINO FERREIRA JARDIM
2020-08-02 01:58:38.796502;A621 ;BAIRROCENTROBAIRRO;50;LOGRADOURO;;AV ADELINO FERREIRA JARDIM
2020-08-02 01:58:38.796502;T6   ;SULNORTE;200;LOGRADOURO;;R WOLFRAM METZLER
2020-08-02 01:58:38.796502;659  ;CENTROBAIRRO;130;LOGRADOURO;;R DEZIDERIO SEVERINO
2020-08-02 01:58:38.796502;4951 ;CENTROBAIRRO;750;LOGRADOURO;;R AMADEU F DE OLIVEIRA FREITAS
2020-08-02 01:58:38.796502;4951 ;BAIRROCENTRO;220;LOGRADOURO;;AV CASCAIS
2020-08-02 01:58:38.796502;659  ;BAIRROCENTRO;50;LOGRADOURO;;R SAMPAULO
2020-08-02 01:58:38.796502;T9   ;LESTENORTE;1100;LOGRADOURO;;AV INDEPENDENCIA
2020-08-02 01:58:38.796502;637  ;CENTROBAIRRO;1252;LOGRADOURO;;R CEL JOAO CORREA
2020-08-02 01:58:38.796502;671  ;BAIRROCENTRO;70;LOGRADOURO;;R PEDRO CHAVES BARCELOS
2020-08-02 01:58:38.796502;6712 ;CENTROBAIRRO;1250;LOGRADOURO;;R JERUSALEM
2020-08-02 01:58:38.796502;6712 ;CENTROBAIRRO;1150;LOGRADOURO;;AV JORDAO
2020-08-02 01:58:38.796502;497  ;BAIRROTERMINAL;150;LOGRADOURO;;BC DA FUMAÇA
2020-08-02 01:58:38.796502;4948;BAIRROTERMINAL;200;LOGRADOURO;;AV MARTIM FELIX BERTA
2020-08-02 01:58:38.796502;E13  ;TERMINALBAIRRO;1100;LOGRADOURO;;AV MARTIM FELIX BERTA
2020-08-02 01:58:38.796502;6333;CENTROBAIRRO;20;LOGRADOURO;;R CEL VICENTE
2020-08-02 01:58:38.796502;7041 ;CENTROBAIRRO;50;LOGRADOURO;;R CEL VICENTE
2020-08-02 01:58:38.796502;4948;BAIRROTERMINAL;50;LOGRADOURO;;AV ADELINO FERREIRA JARDIM
2020-08-02 01:58:38.796502;4948;TERMINALBAIRRO;350;LOGRADOURO;;R WOLFRAM METZLER
2020-08-02 01:58:38.796502;M31  ;CENTROBAIRRO;1000;LOGRADOURO;;R DA POESIA
2020-08-02 01:58:38.796502;A74  ;BAIRROTERMINAL;100;LOGRADOURO;;ESTR EXTREMA
2020-08-02 01:58:38.796502;B259 ;BAIRROCENTROBAIRRO;50;LOGRADOURO;;BC DO PAULINO
2020-08-02 01:58:38.796502;C31  ;CENTROBAIRROCENTRO;1050;LOGRADOURO;;R DUQUE DE CAXIAS
2020-08-02 01:58:38.796502;C31  ;CENTROBAIRROCENTRO;1300;LOGRADOURO;;R CALDAS JUNIOR
2020-08-02 01:58:38.796502;LI.1 ;BAIRROTERMINAL;100;PONTODEREFERENCIA;AV.GUILHERME SCHELL (CANOAS)                 ;
2020-08-02 01:58:38.796502;702  ;CENTROBAIRROCENTRO;700;PONTODEREFERENCIA;LARGO DA CEASA                               ;
2020-08-02 01:58:38.796502;M98  ;BAIRROCENTRO;50;PONTODEREFERENCIA;AV. E - JARDIM OUTEIRAL/VIAMAO               ;
2020-08-02 01:58:38.796502;A98  ;TERMINALBAIRRO;10;PONTODEREFERENCIA;AV. E - JARDIM OUTEIRAL/VIAMAO               ;
2020-08-02 01:58:38.796502;B259 ;BAIRROCENTROBAIRRO;2120;PONTODEREFERENCIA;R DOIS LOTEAMENTO DO BOSQUE                  ;
2020-08-02 01:58:38.796502;A74  ;BAIRROTERMINAL;150;PONTODEREFERENCIA;RETORNO EST EXTREMA/LUIS CORREA DA SILVA     ;
2020-08-02 01:58:38.796502;M31  ;CENTROBAIRRO;570;PONTODEREFERENCIA;TERM.TRIÂNGULO - PLATAFORMA LATERAL          ;
2020-08-02 01:58:38.796502;A27;BAIRROTERMINAL;600;LOGRADOURO;;AV BERNARDINO SILVEIRA DE AMORIM
2020-08-02 01:58:38.796502;821  ;CENTROBAIRRO;150;LOGRADOURO;;R OVIDIO CHAVES
2020-08-02 01:58:38.796502;727  ;CENTROBAIRRO;850;LOGRADOURO;;R NENE PORTALET
2020-08-02 01:58:38.796502;A27;BAIRROTERMINAL;250;LOGRADOURO;;R NENE PORTALET
2020-08-02 01:58:38.796502;821  ;BAIRROCENTRO;30;LOGRADOURO;;R ROMEU PALIOSA
2020-08-02 01:58:38.796502;A27;BAIRROTERMINAL;350;LOGRADOURO;;AV BERNARDINO SILVEIRA PASTORIZA
2020-08-02 01:58:38.796502;D70  ;BAIRROCENTRO;300;LOGRADOURO;;R JOAO PARIS
2020-08-02 01:58:38.796502;B25  ;BAIRROCENTROBAIRRO;250;LOGRADOURO;;R PERO LOBO PINHEIRO
2020-08-02 01:58:38.796502;A27;BAIRROTERMINAL;100;LOGRADOURO;;R CIDADE DE ARAGUARI
2020-08-02 01:58:38.796502;T22  ;SULNORTE;1200;LOGRADOURO;;AV PERNAMBUCO
